01/02/2020,2020-02-21f,TX03,21078,C_000001,BBB1,8577,BBB1,8577,,,8,GLP,7.58,1.12,1.32,8.47,1.53,10,,,,,,CLIENTE GENERICO,GLL
,29-02-2020,1,19,99,BB03,47326,BB03,47326,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,19,99,BB03,47327,BB03,47327,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,19,99,BB03,47328,BB03,47328,0,,5,DIESEL B5 S50,0.239,10.6186440678,12.53,2.5423728814,0.4576271186,3,,,,,,,GLL
,29-02-2020,1,19,99,BB03,47329,BB03,47329,0,,5,DIESEL B5 S50,1.596,10.6186440678,12.53,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,1,19,99,BB03,47331,BB03,47331,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,19,99,BB03,47332,BB03,47332,0,,8,GLP,15.89,1.1186440678,1.32,17.7711864407,3.1988135593,20.97,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47335,BB03,47335,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47336,BB03,47336,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47337,BB03,47337,0,,8,GLP,7.94,1.1186440678,1.32,8.8813559322,1.5986440678,10.48,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47338,BB03,47338,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47339,BB03,47339,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47340,BB03,47340,0,,8,GLP,20.48,1.1186440678,1.32,22.906779661,4.123220339,27.03,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47341,BB03,47341,0,,8,GLP,1.54,1.1186440678,1.32,1.7203389831,0.3096610169,2.03,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47343,BB03,47343,0,,3,GAS 95,3.101,10.9322033898,12.9,33.8983050847,6.1016949153,40,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47344,BB03,47344,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47345,BB03,47345,0,,8,GLP,13.05,1.1186440678,1.32,14.593220339,2.626779661,17.22,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47346,BB03,47346,0,,5,DIESEL B5 S50,3.99,10.6186440678,12.53,42.3728813559,7.6271186441,50,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47347,BB03,47347,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47349,BB03,47349,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47351,BB03,47351,0,,8,GLP,1.52,1.1186440678,1.32,1.6949152542,0.3050847458,2,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47352,BB03,47352,0,,8,GLP,22.05,1.1186440678,1.32,24.6694915254,4.4405084746,29.11,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47353,BB03,47353,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47354,BB03,47354,0,,8,GLP,26.83,1.1186440678,1.32,30.0084745763,5.4015254237,35.41,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47355,BB03,47355,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47357,BB03,47357,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47358,BB03,47358,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47359,BB03,47359,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47360,BB03,47360,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47361,BB03,47361,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47363,BB03,47363,0,,8,GLP,21.2,1.1186440678,1.32,23.7203389831,4.2696610169,27.99,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47364,BB03,47364,0,,8,GLP,37.88,1.1186440678,1.32,42.3728813559,7.6271186441,50,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47365,BB03,47365,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47366,BB03,47366,0,,8,GLP,12.12,1.1186440678,1.32,13.5593220339,2.4406779661,16,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47367,BB03,47367,0,,8,GLP,15.08,1.1186440678,1.32,16.8644067797,3.0355932203,19.9,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47368,BB03,47368,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47369,BB03,47369,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47370,BB03,47370,0,,8,GLP,7.83,1.1186440678,1.32,8.7542372881,1.5757627119,10.33,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47371,BB03,47371,0,,8,GLP,18.19,1.1186440678,1.32,20.3474576271,3.6625423729,24.01,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47373,BB03,47373,0,,2,GAS 90,2,10.1610169492,11.99,20.3220338983,3.6579661017,23.98,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47374,BB03,47374,0,,4,GAS 98,2.859,11.8559322034,13.99,33.8983050847,6.1016949153,40,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47376,BB03,47376,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47378,BB03,47378,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47379,BB03,47379,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47380,BB03,47380,0,,8,GLP,15.58,1.1186440678,1.32,17.4237288136,3.1362711864,20.56,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47381,BB03,47381,0,,8,GLP,11.01,1.1186440678,1.32,12.313559322,2.216440678,14.53,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47383,BB03,47383,0,,8,GLP,8.33,1.1186440678,1.32,9.313559322,1.676440678,10.99,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47384,BB03,47384,0,,8,GLP,19.35,1.1186440678,1.32,21.6440677966,3.8959322034,25.54,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47386,BB03,47386,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47387,BB03,47387,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47388,BB03,47388,0,,8,GLP,39.98,1.1186440678,1.32,44.7203389831,8.0496610169,52.77,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47389,BB03,47389,0,,8,GLP,4.55,1.1186440678,1.32,5.0847457627,0.9152542373,6,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47390,BB03,47390,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47391,BB03,47391,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47392,BB03,47392,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47393,BB03,47393,0,,8,GLP,20.48,1.1186440678,1.32,22.906779661,4.123220339,27.03,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47394,BB03,47394,0,,8,GLP,24.27,1.1186440678,1.32,27.1525423729,4.8874576271,32.04,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47395,BB03,47395,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47396,BB03,47396,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47397,BB03,47397,0,,8,GLP,13.26,1.1186440678,1.32,14.8305084746,2.6694915254,17.5,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47398,BB03,47398,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47401,BB03,47401,0,,2,GAS 90,2.085,10.1610169492,11.99,21.186440678,3.813559322,25,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47402,BB03,47402,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47403,BB03,47403,0,,8,GLP,26.51,1.1186440678,1.32,29.6525423729,5.3374576271,34.99,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47405,BB03,47405,0,,8,GLP,18.94,1.1186440678,1.32,21.186440678,3.813559322,25,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47406,BB03,47406,0,,4,GAS 98,1.787,11.8559322034,13.99,21.186440678,3.813559322,25,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47407,BB03,47407,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47408,BB03,47408,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47409,BB03,47409,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47411,BB03,47411,0,,2,GAS 90,2.502,10.1610169492,11.99,25.4237288136,4.5762711864,30,,,,,,,GLL
,29-02-2020,2,12,99,BB03,47412,BB03,47412,0,,8,GLP,25.67,1.1186440678,1.32,28.7118644068,5.1681355932,33.88,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47413,BB03,47413,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47414,BB03,47414,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47415,BB03,47415,0,,8,GLP,15.26,1.1186440678,1.32,17.0677966102,3.0722033898,20.14,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47416,BB03,47416,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47417,BB03,47417,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47418,BB03,47418,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47419,BB03,47419,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47420,BB03,47420,0,,8,GLP,28.04,1.1186440678,1.32,31.3644067797,5.6455932203,37.01,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47421,BB03,47421,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47422,BB03,47422,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47423,BB03,47423,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47426,BB03,47426,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47427,BB03,47427,0,,8,GLP,15.91,1.1186440678,1.32,17.7966101695,3.2033898305,21,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47430,BB03,47430,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47431,BB03,47431,0,,8,GLP,50.63,1.1186440678,1.32,56.6355932203,10.1944067797,66.83,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47432,BB03,47432,0,,8,GLP,34.08,1.1186440678,1.32,38.1271186441,6.8628813559,44.99,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47434,BB03,47434,0,,8,GLP,33.72,1.1186440678,1.32,37.7203389831,6.7896610169,44.51,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47436,BB03,47436,0,,8,GLP,17.16,1.1186440678,1.32,19.1949152542,3.4550847458,22.65,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47438,BB03,47438,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47439,BB03,47439,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47441,BB03,47441,0,,8,GLP,11.39,1.1186440678,1.32,12.7372881356,2.2927118644,15.03,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47442,BB03,47442,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47443,BB03,47443,0,,8,GLP,22.7,1.1186440678,1.32,25.3983050847,4.5716949153,29.97,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47446,BB03,47446,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47447,BB03,47447,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47448,BB03,47448,0,,8,GLP,23.64,1.1186440678,1.32,26.4406779661,4.7593220339,31.2,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47450,BB03,47450,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47451,BB03,47451,0,,8,GLP,21.97,1.1186440678,1.32,24.5762711864,4.4237288136,29,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47452,BB03,47452,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,12,99,BB03,47453,BB03,47453,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47455,BB03,47455,0,,8,GLP,15.2,1.1186440678,1.32,17.0084745763,3.0615254237,20.07,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47456,BB03,47456,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,29-02-2020,3,9,99,BB03,47457,BB03,47457,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47458,BB03,47458,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47461,BB03,47461,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47462,BB03,47462,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47463,BB03,47463,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,29-02-2020,3,9,99,BB03,47465,BB03,47465,0,,8,GLP,30.3,1.1186440678,1.32,33.8983050847,6.1016949153,40,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47466,BB03,47466,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47467,BB03,47467,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47468,BB03,47468,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47469,BB03,47469,0,,8,GLP,11.13,1.1186440678,1.32,12.4491525424,2.2408474576,14.69,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47470,BB03,47470,0,,8,GLP,30.33,1.1186440678,1.32,33.9237288136,6.1062711864,40.03,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47471,BB03,47471,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47472,BB03,47472,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47473,BB03,47473,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47474,BB03,47474,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47475,BB03,47475,0,,8,GLP,11.36,1.1186440678,1.32,12.7033898305,2.2866101695,14.99,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47476,BB03,47476,0,,8,GLP,14.02,1.1186440678,1.32,15.6779661017,2.8220338983,18.5,,,,,,,LTR
,29-02-2020,3,9,99,BB03,47477,BB03,47477,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47478,BB03,47478,0,,8,GLP,1.52,1.1186440678,1.32,1.6949152542,0.3050847458,2,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47479,BB03,47479,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47480,BB03,47480,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47481,BB03,47481,0,,8,GLP,31.58,1.1186440678,1.32,35.3220338983,6.3579661017,41.68,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47482,BB03,47482,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,29-02-2020,1,13,99,BB03,47483,BB03,47483,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,29-02-2020,1,13,99,BB03,47484,BB03,47484,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47485,BB03,47485,0,,8,GLP,21.2,1.1186440678,1.32,23.7203389831,4.2696610169,27.99,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47486,BB03,47486,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47487,BB03,47487,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47488,BB03,47488,0,,8,GLP,18.97,1.1186440678,1.32,21.2203389831,3.8196610169,25.04,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47489,BB03,47489,0,,8,GLP,8.48,1.1186440678,1.32,9.4915254237,1.7084745763,11.2,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47491,BB03,47491,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47492,BB03,47492,0,,8,GLP,10.82,1.1186440678,1.32,12.1016949153,2.1783050847,14.28,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47494,BB03,47494,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47499,BB03,47499,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47500,BB03,47500,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47501,BB03,47501,0,,8,GLP,0.76,1.1186440678,1.32,0.8474576271,0.1525423729,1,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47503,BB03,47503,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47504,BB03,47504,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47506,BB03,47506,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47507,BB03,47507,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47508,BB03,47508,0,,8,GLP,19.23,1.1186440678,1.32,21.5084745763,3.8715254237,25.38,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47510,BB03,47510,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47511,BB03,47511,0,,8,GLP,33.42,1.1186440678,1.32,37.3813559322,6.7286440678,44.11,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47512,BB03,47512,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47514,BB03,47514,0,,8,GLP,27.27,1.1186440678,1.32,30.5084745763,5.4915254237,36,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47515,BB03,47515,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47516,BB03,47516,0,,8,GLP,5.3,1.1186440678,1.32,5.9322033898,1.0677966102,7,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47517,BB03,47517,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47519,BB03,47519,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47520,BB03,47520,0,,8,GLP,7.98,1.1186440678,1.32,8.9322033898,1.6077966102,10.54,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47522,BB03,47522,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47523,BB03,47523,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47524,BB03,47524,0,,8,GLP,6.32,1.1186440678,1.32,7.0677966102,1.2722033898,8.34,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47525,BB03,47525,0,,8,GLP,8.33,1.1186440678,1.32,9.3220338983,1.6779661017,11,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47526,BB03,47526,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47528,BB03,47528,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,29-02-2020,1,13,99,BB03,47530,BB03,47530,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47531,BB03,47531,0,,8,GLP,42.8,1.1186440678,1.32,47.8813559322,8.6186440678,56.5,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47532,BB03,47532,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47533,BB03,47533,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47534,BB03,47534,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47535,BB03,47535,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47537,BB03,47537,0,,5,DIESEL B5 S50,2.479,10.6186440678,12.53,26.3220338983,4.7379661017,31.06,,,,,,,GLL
,29-02-2020,1,13,99,BB03,47538,BB03,47538,0,,2,GAS 90,0.334,10.1610169492,11.99,3.3898305085,0.6101694915,4,,,,,,,GLL
,29-02-2020,1,13,99,BB03,47539,BB03,47539,0,,2,GAS 90,1.251,10.1610169492,11.99,12.7118644068,2.2881355932,15,,,,,,,GLL
,29-02-2020,1,13,99,BB03,47542,BB03,47542,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,29-02-2020,1,13,99,BB03,47545,BB03,47545,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,16,99,BB03,47547,BB03,47547,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,16,99,BB03,47550,BB03,47550,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,29-02-2020,2,16,99,BB03,47552,BB03,47552,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,29-02-2020,2,16,99,BB03,47553,BB03,47553,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,29-02-2020,2,16,99,BB03,47554,BB03,47554,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,29-02-2020,2,16,99,BB03,47555,BB03,47555,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,29-02-2020,2,16,99,BB03,47556,BB03,47556,0,,8,GLP,15.16,1.1186440678,1.32,16.9576271186,3.0523728814,20.01,,,,,,,LTR
